time,temperature_2m_C,relative_humidity_2m_pct,dew_point_2m_C,apparent_temperature_C,precipitation_mm,rain_mm,snowfall_cm,snow_depth_m,soil_temperature_0_to_7cm_C,soil_temperature_7_to_28cm_C,soil_temperature_28_to_100cm_C,soil_temperature_100_to_255cm_C,soil_moisture_0_to_7cm_m3pm3,soil_moisture_7_to_28cm_m3pm3,soil_moisture_28_to_100cm_m3pm3,soil_moisture_100_to_255cm_m3pm3,vapour_pressure_deficit_kPa,et0_fao_evapotranspiration_mm,cloud_cover_high_pct,cloud_cover_mid_pct,cloud_cover_low_pct,cloud_cover_pct,surface_pressure_hPa,pressure_msl_hPa,weather_code_wmo code,wind_speed_10m_kmph,wind_speed_100m_kmph,wind_direction_10m_deg,wind_gusts_10m_kmph,wind_direction_100m_deg,total_column_integrated_water_vapour_kgpm2,wet_bulb_temperature_2m_C,boundary_layer_height_m,is_day_,sunshine_duration_s,shortwave_radiation_Wpm2,diffuse_radiation_Wpm2,global_tilted_irradiance_Wpm2,shortwave_radiation_instant_Wpm2,diffuse_radiation_instant_Wpm2,terrestrial_radiation_instant_Wpm2,direct_normal_irradiance_instant_Wpm2,direct_radiation_instant_Wpm2,terrestrial_radiation_Wpm2,direct_normal_irradiance_Wpm2,direct_radiation_Wpm2
2020-01-04T18:00,9.3,95,8.6,7.6,0.1,0.1,0,0,8.1,6.8,6.1,10.6,0.416,0.419,0.412,0.392,0.05,0.01,94,84,5,97,994.1,1000.2,51,9.2,20.8,301,15.8,296,20.4,8.8,60,0,0,5,4,5,0,0,0,0,0,62,11.5,1
2020-01-04T19:00,8.7,97,8.3,6.7,0.3,0.3,0,0,7.9,6.9,6.1,10.6,0.418,0.419,0.412,0.392,0.03,0,67,100,96,100,993.6,999.8,51,10.5,23.1,322,15.8,321,20.8,8.4,110,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T20:00,8.5,89,6.8,4.9,0.3,0.3,0,0,8.2,6.7,6.1,10.6,0.42,0.416,0.412,0.392,0.12,0.01,2,100,2,97,994.5,1000.7,51,18.6,33.7,319,28.8,318,19.4,7.4,310,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T21:00,7.4,93,6.3,4.2,0.2,0.2,0,0,7.6,6.8,6.2,10.6,0.42,0.416,0.412,0.392,0.08,0,100,100,0,100,994.2,1000.4,51,16.1,29.6,318,32,323,17.6,6.6,470,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T22:00,6.7,93,5.6,2.4,0.2,0.2,0,0,7.1,6.8,6.2,10.6,0.42,0.417,0.412,0.392,0.07,0,55,100,81,100,994.6,1000.8,51,22,37,325,35.6,326,16.2,5.9,515,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04T23:00,5.4,92,4.2,0.4,0.7,0.7,0,0,6.5,6.8,6.2,10.6,0.424,0.417,0.412,0.392,0.08,0,95,100,97,100,994.6,1000.8,53,24.9,40.7,329,41.4,329,15.3,4.6,610,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T00:00,4.1,92,2.9,-1.3,0.5,0.5,0,0,5.8,6.7,6.2,10.6,0.424,0.418,0.412,0.392,0.07,0,22,100,14,100,995,1001.3,53,25.9,41.4,322,42.8,323,14.5,3.2,670,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T01:00,3.3,87,1.3,-2.5,0.3,0.3,0,0,5.1,6.6,6.2,10.6,0.423,0.419,0.412,0.392,0.1,0.01,86,100,14,100,995.2,1001.5,51,26.6,41.5,319,44.6,321,13.4,2,755,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T02:00,2.7,85,0.4,-3.3,0.1,0.1,0,0,4.5,6.5,6.2,10.6,0.421,0.419,0.412,0.392,0.11,0.02,94,100,8,100,995.4,1001.7,51,26.9,41.9,321,45.4,323,11.9,1.3,790,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T03:00,2.3,81,-0.7,-3.7,0,0,0,0,4,6.3,6.2,10.6,0.419,0.419,0.412,0.392,0.14,0.02,5,73,4,74,995.8,1002.1,2,26,41,318,44.6,321,10.1,0.6,865,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T04:00,2.1,75,-1.9,-4.4,0,0,0,0,3.7,6.1,6.3,10.6,0.418,0.419,0.412,0.392,0.18,0.03,4,98,9,98,996.9,1003.2,3,28.3,45.3,311,46.4,314,8.9,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T05:00,2,68,-3.3,-4.9,0,0,0,0,3.5,5.9,6.3,10.6,0.417,0.419,0.412,0.392,0.23,0.04,0,76,2,76,997.9,1004.2,2,29.3,46.8,312,49,315,8.2,-0.7,1190,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T06:00,1.8,65,-4,-4.8,0,0,0,0,3.4,5.8,6.3,10.6,0.415,0.418,0.412,0.392,0.24,0.04,0,96,81,98,999.5,1005.9,3,26.5,41.8,304,49,308,7.5,-1,1430,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T07:00,2.2,59,-5.1,-4.4,0,0,0,0,3.4,5.6,6.3,10.6,0.415,0.418,0.412,0.392,0.3,0.05,0,1,79,79,1000.7,1007,2,26.3,40.6,303,44.3,307,6.6,-1.1,1580,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T08:00,2.8,53,-5.7,-3.9,0,0,0,0,4.8,5.4,6.3,10.6,0.41,0.414,0.412,0.392,0.35,0.06,0,0,84,75,1002,1008.3,2,26.3,41.3,306,44.3,308,6.2,-0.9,1620,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T09:00,2.8,55,-5.5,-3.8,0,0,0,0,4.4,5.3,6.3,10.6,0.409,0.414,0.412,0.393,0.34,0.07,0,0,75,75,1002.8,1009.1,2,25.3,38.8,300,44.3,303,5.9,-0.8,1550,1,0,11,8,11,25.5,18.5,134.7,40.5,7,58.1,35.7,3
2020-01-05T10:00,3.3,54,-5.2,-4.2,0,0,0,0,4.4,5.3,6.3,10.6,0.409,0.414,0.412,0.393,0.36,0.09,0,0,100,100,1004,1010.3,3,32.3,46.7,301,48.2,301,5.9,-0.4,1505,1,3600,97,52,97,137,73.5,340.6,373.1,63.6,241.1,264.1,45
2020-01-05T11:00,3.6,50,-5.8,-4.6,0,0,0,0,4.6,5.2,6.3,10.6,0.408,0.413,0.412,0.393,0.39,0.11,0,0,89,89,1004.8,1011.1,3,36.5,52.3,305,60.1,306,5.8,-0.4,1465,1,0,124,122,124,145.9,143.5,499.1,7.8,2.4,424.3,6.7,2
2020-01-05T12:00,4,46,-6.5,-4.4,0,0,0,0,5,5.2,6.3,10.6,0.407,0.413,0.412,0.393,0.44,0.14,0,0,40,40,1005,1011.3,1,37.1,51.6,310,65.5,310,5.7,-0.3,1555,1,3600,262,149,262,283.2,161.1,599.4,311.7,122.2,554.5,288.3,113
2020-01-05T13:00,4.4,48,-5.8,-3.7,0,0,0,0,5.5,5.3,6.3,10.6,0.406,0.412,0.412,0.393,0.44,0.16,0,0,53,53,1004.6,1010.9,2,35.5,48.5,310,65.9,311,5.7,0.1,1700,1,3600,378,110,378,385.3,112.1,634.8,620.6,273.2,622.7,608.8,268
2020-01-05T14:00,5,44,-6.1,-2.8,0,0,0,0,6,5.3,6.3,10.6,0.405,0.412,0.412,0.393,0.49,0.17,0,7,88,88,1005.1,1011.4,3,34.1,47.2,306,61.6,306,5.6,0.4,1715,1,3600,402,109,402,388.1,105.2,602.7,640.8,282.8,624.4,663.8,293
2020-01-05T15:00,5,41,-7.2,-2.5,0,0,0,0,6.1,5.4,6.3,10.6,0.405,0.411,0.412,0.393,0.52,0.15,0,0,22,22,1005.1,1011.4,1,30.8,43.6,307,58.7,308,5.3,0.2,1625,1,3600,243,159,243,219.6,143.7,505.5,191.9,75.9,559.4,212.4,84
2020-01-05T16:00,4.6,44,-6.6,-2.4,0,0,0,0,6.1,5.5,6.3,10.6,0.404,0.411,0.412,0.393,0.48,0.14,0,0,0,0,1005.9,1012.2,0,27.9,39.2,308,53.3,309,5.5,0.1,1545,1,3600,284,63,284,229.8,51,349.7,585.3,178.8,432.2,723.4,221
2020-01-05T17:00,3.5,48,-6.5,-2.9,0,0,0,0,5.7,5.5,6.3,10.6,0.404,0.411,0.412,0.393,0.41,0.09,23,0,2,24,1007,1013.4,1,24.1,37.2,305,47.9,306,5.8,-0.6,1495,1,3600,148,40,148,85.9,23.2,145.9,352.9,62.7,251.3,607.9,108
2020-01-05T18:00,2.1,51,-7.1,-3.6,0,0,0,0,4.8,5.5,6.3,10.6,0.403,0.41,0.412,0.393,0.35,0.06,32,0,4,35,1008.2,1014.6,1,18.4,32.3,305,40,305,6.1,-1.6,1460,0,371.97,20,9,20,0,0,0,0,0,63.9,125,11
2020-01-05T19:00,1.4,52,-7.4,-3.7,0,0,0,0,4.1,5.5,6.3,10.5,0.403,0.41,0.412,0.393,0.33,0.04,0,0,2,2,1008.9,1015.3,0,14.3,27.2,317,30.2,316,5.9,-2.2,1080,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T20:00,1.4,55,-6.7,-3.1,0,0,0,0,5.1,5.2,6.3,10.5,0.394,0.405,0.411,0.393,0.31,0.03,33,1,4,1,1009.7,1016.1,0,10.6,21.8,305,23.8,309,6.2,-2,580,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T21:00,-0.7,69,-5.6,-4.7,0,0,0,0,3.9,5.2,6.3,10.5,0.394,0.405,0.411,0.393,0.18,0.01,61,0,1,61,1009.5,1016,2,7.8,15.5,283,17.3,295,6.6,-3,230,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T22:00,-1.2,74,-5.2,-5.2,0,0,0,0,2.9,5.1,6.3,10.5,0.395,0.404,0.411,0.393,0.14,0.01,84,1,0,84,1009.4,1015.9,3,7.7,15.2,259,11.5,274,7.1,-3.2,160,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05T23:00,-1.6,77,-5.1,-5.6,0,0,0,0,2.3,4.9,6.3,10.5,0.395,0.404,0.411,0.393,0.13,0,97,81,3,98,1009.1,1015.6,3,8.6,15.5,255,12.2,266,8.2,-3.4,130,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T00:00,0.2,68,-5.1,-3.8,0,0,0,0,2.2,4.7,6.3,10.5,0.395,0.404,0.411,0.393,0.2,0.01,93,100,0,100,1008.9,1015.3,3,8,17.7,243,13,250,9.2,-2.3,190,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T01:00,0.4,68,-4.7,-4.1,0.1,0,0.07,0,2.2,4.6,6.3,10.5,0.395,0.403,0.411,0.393,0.2,0.02,97,100,0,100,1009,1015.4,71,12.4,22.4,260,20.2,264,10,-2.1,310,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T02:00,0.4,76,-3.3,-4.2,0.5,0,0.35,0,2.3,4.5,6.3,10.5,0.395,0.403,0.411,0.393,0.15,0.01,68,100,0,100,1009.1,1015.5,73,13.9,22.8,260,24.8,265,10.3,-1.6,410,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T03:00,0.1,81,-2.8,-3.8,0.5,0,0.35,0,2.3,4.4,6.3,10.5,0.395,0.403,0.411,0.393,0.12,0,2,100,0,100,1008.4,1014.8,73,9.6,16.5,250,23,260,10.3,-1.5,345,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T04:00,0,81,-2.9,-3.7,0.2,0,0.14,0,2.2,4.2,6.3,10.5,0.395,0.402,0.411,0.393,0.12,0,0,88,1,88,1008,1014.4,71,8.2,14.1,241,15.5,251,10,-1.6,310,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T05:00,-0.1,80,-3.1,-4.1,0,0,0,0,2.1,4.1,6.3,10.5,0.395,0.402,0.411,0.393,0.12,0,0,53,39,55,1007.3,1013.7,2,9.4,16.6,227,15.5,236,9.8,-1.8,285,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T06:00,-0.6,83,-3.2,-4.5,0,0,0,0,1.8,4,6.3,10.5,0.395,0.402,0.411,0.393,0.1,0,0,95,75,95,1007.3,1013.8,3,8.7,18.2,225,16.2,232,10.2,-2.1,235,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T07:00,0.1,77,-3.4,-4.1,0,0,0,0,1.8,3.9,6.3,10.5,0.395,0.402,0.411,0.393,0.14,0.01,0,99,32,99,1007.7,1014.1,3,11,18.3,221,18,227,10.1,-1.7,310,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T08:00,0.2,81,-2.8,-4,0,0,0,0,2.3,3.6,6.3,10.5,0.395,0.402,0.411,0.393,0.12,0.01,0,97,16,93,1008.3,1014.7,3,11.5,18.9,219,19.1,222,9.6,-1.5,395,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T09:00,0.4,80,-2.7,-4.2,0,0,0,0,2.2,3.6,6.3,10.5,0.395,0.402,0.411,0.393,0.13,0.02,0,88,88,91,1008.4,1014.8,3,14.3,23.7,229,22.7,234,9.1,-1.3,495,1,0,7,6,7,16.2,13.9,135.1,13.5,2.3,58.3,11.9,1
2020-01-06T10:00,1.2,74,-2.9,-3.4,0,0,0,0,2.3,3.5,6.2,10.5,0.394,0.401,0.411,0.393,0.17,0.04,0,61,64,69,1008.6,1015,2,14.3,24.7,229,24.1,236,8.1,-1,545,1,0,46,36,46,65,50.9,341.5,82.7,14.1,241.7,58.5,10
2020-01-06T11:00,3.1,65,-2.8,-2.2,0,0,0,0,3,3.5,6.2,10.5,0.394,0.401,0.41,0.393,0.26,0.08,0,16,0,16,1008.7,1015.1,0,19.1,27.9,234,32.4,237,7,0.2,600,1,3600,167,80,167,196.5,94.1,500.5,340.3,102.3,425.4,289.3,87
2020-01-06T12:00,5,60,-2.1,-0.4,0,0,0,0,4.1,3.6,6.2,10.5,0.394,0.401,0.41,0.393,0.35,0.13,0,0,0,0,1008.1,1014.4,0,20.4,27.9,238,36.7,241,6.6,1.6,945,1,3600,357,84,357,386,90.8,601.4,750.8,295.2,556.2,694.3,273
2020-01-06T13:00,6.7,55,-1.6,1.4,0,0,0,0,5.2,3.7,6.2,10.5,0.395,0.401,0.41,0.393,0.44,0.18,0,0,0,0,1007.1,1013.4,0,20.6,27.4,243,36.7,247,6.4,2.7,1585,1,3600,449,72,449,457.9,73.4,637.3,870.1,384.4,625,853.3,377
2020-01-06T14:00,7.5,45,-3.7,1.1,0,0,0,0,6.1,3.9,6.2,10.5,0.395,0.4,0.41,0.393,0.57,0.2,0,43,42,47,1006.6,1012.9,1,25.9,35.6,271,46.1,271,6.8,2.6,1730,1,3600,453,72,453,437.5,69.5,605.8,829.9,368,627.2,859.3,381
2020-01-06T15:00,7.2,47,-3.4,1.2,0,0,0,0,6.3,4.1,6.2,10.5,0.396,0.4,0.41,0.393,0.54,0.15,0,97,87,98,1006.9,1013.2,3,23.1,33.2,272,45,273,6.7,2.4,1865,1,3600,254,139,254,229.8,125.7,509,261.5,104,562.7,289.1,115
2020-01-06T16:00,6.7,48,-3.4,1,0,0,0,0,6.1,4.3,6.2,10.5,0.397,0.4,0.41,0.393,0.51,0.12,0,40,37,42,1007.4,1013.7,1,21.4,31.8,262,38.9,265,6.5,2.2,1805,1,2874.49,148,100,148,120,81.1,353.4,126.4,38.9,435.8,155.8,48
2020-01-06T17:00,5.9,49,-4.1,0.8,0,0,0,0,5.8,4.5,6.2,10.5,0.397,0.4,0.41,0.394,0.48,0.09,0,2,0,2,1008,1014.3,0,16.7,28.1,264,34.6,268,6.3,1.5,900,1,3600,126,51,126,74,29.9,149.8,244.1,44,255.1,415.8,75
2020-01-06T18:00,4,55,-4.2,-1,0,0,0,0,5,4.6,6.2,10.5,0.396,0.4,0.41,0.394,0.37,0.05,0,0,0,0,1008.8,1015.2,0,15.8,31.1,249,27,254,6.1,0.3,135,0,392.91,21,10,21,0,0,0,0,0,65.9,123,11
2020-01-06T19:00,3.4,58,-4,-2,0,0,0,0,4.2,4.6,6.2,10.5,0.396,0.4,0.41,0.394,0.33,0.05,0,0,0,0,1009.2,1015.6,0,18.9,35.2,249,31,252,5.8,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T20:00,2,78,-1.4,-2.1,0,0,0,0,4.9,4.5,6.2,10.5,0.398,0.401,0.411,0.394,0.16,0.01,0,0,0,0,1009.9,1016.3,0,12.4,29.4,240,33.5,247,5.8,0.1,135,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T21:00,3,70,-2,-2,0,0,0,0,4.1,4.5,6.2,10.4,0.397,0.401,0.41,0.394,0.23,0.03,2,0,0,2,1010.2,1016.6,0,17.3,34.5,249,27.7,254,5.6,0.4,235,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T22:00,3.1,63,-3.2,-2.5,0,0,0,0,3.6,4.5,6.2,10.4,0.397,0.4,0.41,0.394,0.28,0.04,16,0,0,16,1010.5,1016.9,0,20.6,38.4,251,32.4,255,5.2,0.1,320,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06T23:00,3.3,52,-5.6,-2.5,0,0,0,0,3.3,4.5,6.2,10.4,0.396,0.4,0.41,0.394,0.37,0.06,44,0,0,44,1010.5,1016.9,1,20.4,37.3,262,36.4,264,4.7,-0.5,390,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T00:00,2.9,51,-6.3,-2.8,0,0,0,0,3.1,4.4,6.2,10.4,0.396,0.4,0.41,0.394,0.37,0.05,80,0,0,80,1010.6,1017,3,18.9,35.4,256,33.1,261,4.3,-1,445,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T01:00,2.4,52,-6.4,-3.2,0,0,0,0,2.8,4.4,6.2,10.4,0.396,0.4,0.41,0.394,0.35,0.05,85,0,0,85,1010.9,1017.3,3,17.9,34.1,255,31,259,4.4,-1.3,420,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T02:00,1.8,55,-6.3,-3.7,0,0,0,0,2.6,4.3,6.2,10.4,0.395,0.4,0.41,0.394,0.31,0.04,77,0,0,77,1011.4,1017.8,2,17.5,33.6,251,29.5,257,4.6,-1.6,320,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T03:00,1.2,59,-6,-4.1,0,0,0,0,2.3,4.2,6.2,10.4,0.395,0.4,0.41,0.394,0.28,0.04,29,0,0,29,1011.6,1018,1,16.6,32.4,243,29.2,251,4.6,-1.9,270,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T04:00,0.6,62,-5.8,-4.6,0,0,0,0,2,4.1,6.2,10.4,0.395,0.4,0.41,0.394,0.24,0.03,0,0,0,0,1011.9,1018.4,0,15.8,31.9,243,27.7,250,4.6,-2.3,255,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T05:00,-0.1,66,-5.7,-4.9,0,0,0,0,1.7,4,6.2,10.4,0.395,0.4,0.41,0.394,0.21,0.02,30,0,0,31,1012,1018.5,1,13.7,29.4,243,25.9,251,4.7,-2.7,240,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T06:00,-0.6,69,-5.6,-5.1,0,0,0,0,1.3,3.8,6.2,10.4,0.394,0.399,0.41,0.394,0.18,0.02,73,0,0,73,1012.1,1018.6,2,11.4,26.4,242,22.7,253,4.8,-3,160,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T07:00,-0.8,71,-5.5,-5.4,0,0,0,0,1.1,3.7,6.2,10.4,0.394,0.399,0.41,0.394,0.17,0.01,80,0,0,80,1012.2,1018.7,3,11.6,25.5,244,19.1,254,5,-3.1,125,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T08:00,0.1,70,-4.7,-4.2,0,0,0,0,2.7,3.7,6.2,10.4,0.388,0.397,0.41,0.394,0.18,0.01,85,0,0,87,1012.6,1019.1,3,10.6,23.6,242,21.2,251,5.4,-2.3,120,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T09:00,0.4,70,-4.4,-3.9,0,0,0,0,2.2,3.6,6.2,10.4,0.388,0.396,0.41,0.394,0.19,0.03,84,7,0,84,1012.9,1019.4,3,10.8,22.5,249,17.6,250,5.6,-1.9,105,1,0,14,11,14,32.4,25.5,135.7,40.5,6.9,58.6,35.6,3
2020-01-07T10:00,1.8,64,-4.3,-2,0,0,0,0,2.5,3.6,6.1,10.4,0.388,0.396,0.41,0.394,0.25,0.04,51,22,0,59,1012.8,1019.2,2,7.6,14.8,278,17.6,274,5.7,-1.1,90,1,3600,113,65,113,159.6,91.8,342.5,395.5,67.8,242.5,280,48
2020-01-07T11:00,3.4,59,-3.9,-0.2,0,0,0,0,3.4,3.6,6.1,10.4,0.388,0.396,0.41,0.394,0.32,0.09,1,35,0,35,1012.6,1019,1,6.4,8.8,333,15.1,325,5.5,0,130,1,3600,239,108,239,281.2,127.1,502.1,510.8,154.1,426.8,434.2,131
2020-01-07T12:00,5.2,53,-3.6,1.6,0,0,0,0,4.7,3.7,6.1,10.4,0.387,0.396,0.41,0.394,0.42,0.14,11,64,0,64,1011.9,1018.2,2,6.6,8.3,9,18,5,5.1,1.2,485,1,3600,380,84,380,411,90.8,603.6,811.5,320.1,558.1,750.3,296
2020-01-07T13:00,5.8,46,-5,2.5,0,0,0,0,5.9,3.9,6.1,10.4,0.387,0.395,0.41,0.394,0.5,0.16,86,96,0,97,1010.8,1017.1,3,3.3,3.3,96,17.3,96,5.2,1.2,660,1,3600,402,139,402,410.1,141.8,640,604.8,268.3,627.4,592.9,263
2020-01-07T14:00,5.7,47,-4.8,1.8,0,0,0,0,6.3,4.1,6.1,10.4,0.387,0.395,0.41,0.394,0.49,0.13,100,86,0,100,1009.4,1015.7,3,8.2,9.7,131,17.6,129,5.6,1.2,725,1,3600,282,193,282,272.5,186.5,609,193.1,86,630.1,199.8,89
2020-01-07T15:00,5.9,47,-4.6,1.8,0,0,0,0,6.6,4.3,6.1,10.4,0.387,0.395,0.41,0.394,0.49,0.14,100,100,0,100,1008.7,1015,3,9.3,11.3,144,19.8,143,6,1.3,720,1,3600,304,180,304,275.2,163,512.5,280.6,112.3,566,309.9,124
2020-01-07T16:00,5.1,52,-4.1,0.7,0,0,0,0,6.1,4.5,6.1,10.4,0.387,0.395,0.41,0.394,0.43,0.09,100,100,0,100,1007.8,1014.1,3,11.8,16.1,128,20.2,129,6.4,1,610,1,0,125,113,125,101.6,91.9,357.2,31.4,9.8,439.5,38.6,12
2020-01-07T17:00,4.2,58,-3.4,0.3,0,0,0,0,5.5,4.6,6.1,10.4,0.387,0.394,0.409,0.394,0.35,0.05,100,100,0,100,1007.1,1013.4,3,8.5,15.6,102,20.2,109,7.2,0.6,305,1,0,45,44,45,26.7,26.1,153.7,3.2,0.6,259.1,5.5,1
2020-01-07T18:00,3.4,61,-3.4,-0.1,0,0,0,0,4.8,4.7,6.1,10.4,0.387,0.394,0.409,0.394,0.3,0.03,100,100,0,100,1006.3,1012.7,3,6.1,13.2,45,13,64,8.9,0.2,95,0,0,6,6,6,0,0,0,0,0,68,0,0
2020-01-07T19:00,2.9,67,-2.7,-0.6,0.1,0.1,0,0,4.3,4.7,6.1,10.4,0.388,0.394,0.409,0.394,0.25,0.01,95,100,0,100,1005.9,1012.3,51,6.5,13,6,10.8,28,9.9,0.1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T20:00,2.1,76,-1.7,-1,0.2,0.2,0,0,4.8,4.5,6.1,10.4,0.384,0.395,0.41,0.394,0.17,0,99,100,0,100,1006.5,1012.9,51,5.1,9.2,356,11.5,26,10.3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T21:00,1.6,87,-0.3,-1.8,0.2,0.1,0.07,0,4,4.5,6.1,10.4,0.386,0.395,0.41,0.394,0.09,0,100,100,0,100,1006,1012.4,71,8.7,14.8,30,14,43,10.3,0.4,90,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T22:00,1.1,94,0.2,-2,0.2,0.1,0.07,0,3.3,4.4,6.1,10.4,0.387,0.395,0.409,0.394,0.04,0,100,100,0,100,1005.8,1012.2,71,7,13,21,14.8,48,10.2,0.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07T23:00,0.9,96,0.4,-2.5,0.1,0.1,0,0,2.8,4.4,6.1,10.3,0.388,0.395,0.409,0.394,0.02,0,6,93,21,93,1006.2,1012.6,51,9.7,15.3,315,15.8,326,9.8,0.5,145,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T00:00,0.7,93,-0.3,-2.5,0,0,0,0,2.3,4.3,6.1,10.3,0.388,0.395,0.409,0.394,0.05,0,0,82,8,82,1006,1012.4,3,7,16.3,305,16.6,311,9.3,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T01:00,0.3,92,-0.9,-3.2,0,0,0,0,1.9,4.2,6.1,10.3,0.388,0.395,0.409,0.394,0.05,0,0,0,28,28,1005.8,1012.2,1,8.6,21.6,292,15.1,298,8.7,-0.5,210,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T02:00,-0.2,91,-1.4,-4.1,0,0,0,0,1.4,4,6.1,10.3,0.388,0.395,0.409,0.394,0.05,0,0,0,0,0,1005.6,1012,0,10.8,24,285,18.4,294,7.5,-1,185,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T03:00,-0.7,91,-2,-4.9,0,0,0,0,1,3.9,6.1,10.3,0.388,0.394,0.409,0.394,0.05,0,0,0,0,0,1006,1012.4,0,12.2,26.1,268,20.5,276,6.5,-1.5,225,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T04:00,-1.1,90,-2.5,-5.5,0,0,0,0,0.7,3.7,6.1,10.3,0.388,0.394,0.409,0.394,0.06,0,0,0,0,0,1005.8,1012.3,0,12.8,27,259,21.2,267,5.8,-2,240,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T05:00,-1.4,92,-2.6,-6.1,0,0,0,0,0.6,3.5,6.1,10.3,0.388,0.394,0.409,0.394,0.05,0,0,0,0,0,1005.7,1012.2,0,14.6,28.9,250,24.1,256,5.7,-2.2,225,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T06:00,-1.6,93,-2.6,-6.3,0,0,0,0,0.5,3.4,6.1,10.3,0.388,0.394,0.409,0.395,0.04,0,0,86,0,86,1005.9,1012.4,3,15.3,29.6,243,25.6,249,7.4,-2.3,320,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T07:00,-1.2,92,-2.4,-6.3,0,0,0,0,0.4,3.2,6.1,10.3,0.388,0.394,0.409,0.395,0.05,0,0,28,0,28,1006,1012.5,1,18.1,31.8,249,29.9,252,7.5,-2,350,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T08:00,-0.6,88,-2.3,-5.8,0,0,0,0,1.3,3.1,6,10.3,0.39,0.394,0.409,0.395,0.07,0,0,42,0,30,1006.6,1013.1,1,19.3,32.2,249,31,254,6.7,-1.6,375,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08T09:00,-0.7,88,-2.5,-5.7,0,0,0,0,0.8,3,6,10.3,0.39,0.394,0.409,0.395,0.07,0.01,0,89,0,89,1006.8,1013.3,3,16.9,29.7,246,32,251,6.5,-1.8,395,1,48.21,16,10,16,37,23.1,136.4,80.9,13.9,58.9,70.9,6
2020-01-08T10:00,0.6,81,-2.3,-4.4,0,0,0,0,1.1,2.9,6,10.3,0.39,0.394,0.408,0.395,0.12,0.04,0,62,0,62,1007.1,1013.5,2,17.4,28.5,246,28.8,249,6.8,-1.1,560,1,3600,114,64,114,160.9,90.4,343.7,410.2,70.6,243.4,290.5,50
